feature1,feature2,class
-1.6239615775837402,-0.9766647391679375,0
1.8695048133186236,0.0711603317440983,1
0.41419064729598987,-1.33521574719443,1
0.9429413944056889,0.9438960682885038,1
0.9896094781720275,-1.5007710163280046,1
-1.4352325991996295,-0.8377515422071053,0
1.1925805780882497,1.2271352419684856,1
-2.863452894420396,0.7568742261020643,0
0.9933254120394627,-0.8780423342450286,1
0.879083799707001,-0.9883937856676103,1
1.3000244740792628,1.325118775189038,1
-0.565403360251033,-0.17543084129105035,0
1.0273342118704194,-3.0416066775401163,1
1.2316297475009494,1.2222703108274187,0
0.313406647252925,-2.0148042481747988,1
-1.3603055999682054,-1.329002765816908,0
0.8614565027021778,-0.08233271178507684,1
-0.8612365370494355,2.3754309611781714,0
-1.8911303340332701,0.8789002383770985,0
-0.9404314904962678,-0.6627016521429028,0
1.4193080485599467,1.3776121741596148,1
-2.1523387727856544,0.4900471898958032,0
0.998223368283496,-1.422020893368109,1
0.5309384892775618,0.2486753742502681,1
0.315241064862107,-1.4378620115783378,1
1.5100639993365146,-0.9820515426692122,1
2.0808272194223463,1.4431615792978696,1
-2.7488543717159066,-0.18510794097972783,0
1.4742308105749973,1.2417527865704978,1
-1.551978876047242,-0.7817537536246846,0
-0.644429901985006,-0.8393151659426019,0
-0.056691197797750004,-1.7982582428038065,0
-1.118474000969324,0.9787702158722063,0
-0.46648565787402696,-1.6648524364432111,1
1.416502749966589,-0.8034612768667752,1
-2.6524880555560624,1.6349152678223875,0
0.9994671833508103,1.1908354290063718,1
-1.9456739484015637,-0.5329386548883198,0
-0.8015325978493918,-1.1896900604734992,0
-0.6029169352911945,-0.686309594515825,0
0.056618248880612954,0.5714636662498253,1
-1.0558611493710783,-0.9638128995038782,0
-0.6261059157228142,-1.4104851474314823,0
-1.0717529784668742,-0.34466270622475337,0
1.2360248805898915,-1.47132316353844,1
-1.8023125743942054,1.3160613050144407,0
0.6677539047464656,0.8399032691008476,1
0.4183100151485496,0.9616838548072714,1
1.4662872058089962,0.16740473409620504,1
1.1729034591105947,1.1052467940199637,1
-2.314151188699585,0.5864719548478909,1
0.03526832472230035,-2.719544275305716,1
0.2466408480535126,-1.1888066125334165,1
-0.6942463103606578,-3.116653337970991,1
0.6858569350016286,0.6797795003327504,1
0.5394740475007255,0.700227402689258,1
0.7862544561238467,1.058535136950756,1
1.484523449049103,-0.8213174270474926,1
-1.7427654556227754,0.8926550991057356,0
1.928579990671444,1.5706566319194462,1
0.8745433837604715,1.1872601433314176,0
-0.3164534091376032,0.07755663449775996,0
1.6296025613781873,-1.049454567780222,1
-0.6772995049831042,-1.3813793461798105,0
-0.3387123609884197,-1.0710616987892139,0
0.8555868465019667,0.9316160697876453,1
0.7464634374336427,0.981516896136686,1
1.095370243514319,0.8522156877650999,1
-1.066539337075503,0.705813975382106,0
0.3252579545151505,-1.6469277145605166,1
0.08075467472426323,-1.554627679939761,1
-1.0078454080619932,-1.6265688018239837,0
-0.15020521212460913,-0.9535139341933089,1
1.6351194551401527,1.025389399449395,1
-1.1265010734717869,2.452151169921071,0
-1.222717142572412,-1.322100391975534,0
0.13049128294637713,-1.0981523988452664,0
-1.0627107037867138,0.1430160366209361,0
0.9891312778939737,0.7013067119917249,1
-0.8716887243657931,1.848713705350976,0
-2.3531897866390814,-0.02549762437137948,0
1.2672401397838375,1.0886277928159735,1
0.7075586026127079,0.8333288105293701,1
1.3020991515562386,-0.6414000366375896,1
-2.2733422928380236,1.774361421324851,0
1.1369519034658864,1.0935860922303693,1
0.8432192236612679,0.8078149244008211,1
0.6935503549556405,2.067967081349628,0
0.7524057967049569,3.0104403208913295,0
-0.40390443885452276,-1.1882880461501595,0
-0.7212857242164403,-0.6855678692491747,0
-1.2493446448814938,1.2383990950986388,0
1.5362899516723303,1.5926053111830374,0
0.8782031602270991,1.0760318434116105,1
-0.6171156646354161,-1.187462469491642,0
-1.7775866070194752,-0.2873521149688405,0
-0.7655998976497342,0.5701291329505371,0
0.31346389169988087,1.772455936794463,0
0.7982570465302921,-0.4356466952130168,1
-1.0322700346959544,1.5829418282735945,0
