feat01,feat02
-4.620066411873438,-7.895925712310082
1.0669963786434584,-4.297668988921863
2.2130714109760623,2.716975261904653
6.226832841839616,-10.260225686983032
1.3930394900685126,5.603738693890248
4.086625608028778,3.401539798277863
6.66908481311588,-11.025132134249764
-0.8118241245609981,-2.993719625963904
4.888381168090808,5.465165604068216
5.958553193336021,-4.815026351389776
4.891778487987782,-10.683579041022927
-0.3436782758009236,6.217278976789463
3.21906333871613,1.7389361551406464
2.4064379467539037,-5.617108535548228
-0.6051185812493525,-8.222688235595045
5.986397947482091,6.31185686843912
3.153208441672831,-9.314687255914698
4.326961943850038,1.0670534107692258
5.201867922946599,-10.30932190709645
2.5491406395406995,3.468291729276838
4.346654722669517,-8.168640972958762
3.9409117382305863,-2.609735888046602
1.5267379754063286,2.3351825589893247
2.659239092783691,-4.51703645488647
5.6247112970054065,-6.78896825862482
-1.039406262696788,4.530530252566237
2.384231172471581,4.175800946800779
4.71799691299378,5.309698184811701
2.0809969926470835,6.672494868815549
5.957436036719159,-9.367863961382032
1.864392402402184,-7.548688473937837
0.22129273704939845,4.5324913779732485
3.2588461481894417,4.034463147801201
7.93935739284523,-11.048900016814386
-0.8413188092463751,-3.940516708631817
0.7256464179824927,-2.275251141092117
1.983862523301454,-6.092919104162933
2.241384913864464,6.954222565771114
2.5412690031031056,0.7126534338090282
3.1074949887615873,0.9872901112901213
-3.45200214825672,-4.279472464385946
6.2924652452421155,-7.178886265187546
-2.1892545218658883,-5.750206746403327
0.5184858075720226,-6.53388693432555
5.439429157596544,5.668543881474602
5.691829456854822,-10.537245042666644
6.556718204648174,-9.87980152826601
3.4962815243013927,-7.528412856846562
-2.0793656880387585,-5.183268763497929
8.395486869008083,-11.744570784382521
5.1453753508991396,9.906727814895188
4.420239523698198,-5.26970424899408
1.4709563040191052,-13.071705604609784
7.673795372153766,-6.239716586196314
-0.12594240440703242,-6.465641769647095
10.21582019510399,-7.750043137791112
2.575303675848002,5.7627600849357155
0.9915690688475345,-4.675471806995028
6.746875967787545,-10.286704795691712
4.701414499023638,-9.828772395135747
3.302472256148975,9.911379763641442
7.481615910400207,3.4973641737548924
-2.276067824396957,-6.281522983092669
0.23641523979392493,-3.098579341443237
2.3044769828600438,-6.64802071595858
7.683983171554674,-10.980581073755399
5.883673125584239,-8.694685787151274
1.037909864673559,-4.016118281811198
-0.6960620782238611,-7.086848631317935
0.6348401451148424,-3.2341207432192354
6.64313388137697,8.46570594745084
8.043359027061875,-9.194934454345784
2.047307183851329,4.27831381433725
1.7949122260854793,5.2582859869011
0.4593692865817892,-5.858664734674182
0.5826996234966328,3.380060015427748
5.352817318440614,5.034697072658576
1.8551410639320893,-11.463260631505314
4.883916889403357,-8.358552643092692
5.434995727202986,-9.934161433997852
6.0651257075173675,-8.663155209468533
0.827146168827616,5.915580518938322
3.81723058079501,-10.010356290232993
4.096882731565187,6.812615953731067
-1.4554586276023107,-6.025786046491397
1.70877842085455,5.155252875951269
-2.8716207842566597,-6.861960638623128
4.74813237320805,-8.960621140185525
2.1703989940784663,-4.375362036610811
0.8919171508495408,-4.179319065933781
4.962048353446738,-10.588418812001704
7.518778578951448,-12.42207307125876
5.264168497701027,-10.643553174810947
0.6770954736595088,-5.918626060825923
-0.5038681229951532,-5.389496789071011
-1.4440026480825188,-4.410737414313978
2.907916020578784,1.1611638745234356
3.547546145809817,-10.563635446581273
7.110862342100231,-9.177799418157013
5.374602191702547,-9.0067726052041
